match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
667713,Test,2014,2014/07/17,Pataudi Trophy,2,England,India,India,95 runs,Lord's,London
667715,Test,2014,2014/07/27,Pataudi Trophy,3,England,India,England,266 runs,The Rose Bowl,Southampton
667717,Test,2014,2014/08/07,Pataudi Trophy,4,England,India,England,54 runs,Old Trafford,Manchester
667719,Test,2014,2014/08/15,Pataudi Trophy,5,England,India,England,244 runs,Kennington Oval,London
667899,Test,2014,2014/06/12,Sri Lanka in England Test Series,1,England,Sri Lanka,draw,,Lord's,London
667901,Test,2014,2014/06/20,Sri Lanka in England Test Series,2,England,Sri Lanka,Sri Lanka,100 runs,Headingley,Leeds
668949,Test,2013/14,2013/10/09,New Zealand in Bangladesh Test Series,1,Bangladesh,New Zealand,draw,,Zahur Ahmed Chowdhury Stadium,Chittagong
668951,Test,2013/14,2013/10/21,New Zealand in Bangladesh Test Series,2,Bangladesh,New Zealand,draw,,Shere Bangla National Stadium,Mirpur
676525,Test,2013/14,2013/11/06,West Indies in India Test Series,1,India,West Indies,India,51 runs,Eden Gardens,Kolkata
676527,Test,2013/14,2013/11/14,West Indies in India Test Series,2,India,West Indies,India,126 runs,Wankhede Stadium,Mumbai
690347,Test,2013/14,2014/01/27,Sri Lanka in Bangladesh Test Series,1,Bangladesh,Sri Lanka,Sri Lanka,248 runs,Shere Bangla National Stadium,Mirpur
690349,Test,2013/14,2014/02/04,Sri Lanka in Bangladesh Test Series,2,Bangladesh,Sri Lanka,draw,,Zahur Ahmed Chowdhury Stadium,Chittagong
722329,Test,2014/15,2014/12/17,Sir Vivian Richards Trophy,1,South Africa,West Indies,South Africa,220 runs,SuperSport Park,Centurion
722331,Test,2014/15,2014/12/26,Sir Vivian Richards Trophy,2,South Africa,West Indies,draw,,St George's Park,Port Elizabeth
722333,Test,2014/15,2015/01/02,Sir Vivian Richards Trophy,3,South Africa,West Indies,South Africa,8 wickets,Newlands,Cape Town
727927,Test,2014/15,2014/10/22,Pakistan v Australia Test Series,1,Australia,Pakistan,Pakistan,221 runs,Dubai International Cricket Stadium,
727929,Test,2014/15,2014/10/30,Pakistan v Australia Test Series,2,Australia,Pakistan,Pakistan,356 runs,Sheikh Zayed Stadium,Abu Dhabi
730089,Test,2014,2014/07/16,South Africa in Sri Lanka Test Series,1,Sri Lanka,South Africa,South Africa,153 runs,Galle International Stadium,
730091,Test,2014,2014/07/24,South Africa in Sri Lanka Test Series,2,Sri Lanka,South Africa,draw,,Sinhalese Sports Club Ground,Colombo
730277,Test,2014,2014/06/08,New Zealand in West Indies Test Series,1,West Indies,New Zealand,New Zealand,186 runs,"Sabina Park, Kingston",Jamaica
730279,Test,2014,2014/06/16,New Zealand in West Indies Test Series,2,West Indies,New Zealand,West Indies,10 wickets,"Queen's Park Oval, Port of Spain",Trinidad
730281,Test,2014,2014/06/26,New Zealand in West Indies Test Series,3,West Indies,New Zealand,New Zealand,53 runs,"Kensington Oval, Bridgetown",Barbados
730295,Test,2014,2014/09/05,Bangladesh in West Indies Test Series,1,West Indies,Bangladesh,West Indies,10 wickets,"Arnos Vale Ground, Kingstown",St Vincent
730297,Test,2014,2014/09/13,Bangladesh in West Indies Test Series,2,West Indies,Bangladesh,West Indies,296 runs,"Beausejour Stadium, Gros Islet",St Lucia
736435,Test,2014,2014/08/09,,,Zimbabwe,South Africa,South Africa,9 wickets,Harare Sports Club,
742611,Test,2014/15,2014/11/09,Pakistan v New Zealand Test Series,1,New Zealand,Pakistan,Pakistan,248 runs,Sheikh Zayed Stadium,Abu Dhabi
742613,Test,2014/15,2014/11/17,Pakistan v New Zealand Test Series,2,New Zealand,Pakistan,draw,,Dubai International Cricket Stadium,
742615,Test,2014/15,2014/11/26,Pakistan v New Zealand Test Series,3,New Zealand,Pakistan,New Zealand,80 runs,Sharjah Cricket Stadium,
743939,Test,2015,2015/05/21,New Zealand in England Test Series,1,England,New Zealand,England,124 runs,Lord's,London
743941,Test,2015,2015/05/29,New Zealand in England Test Series,2,England,New Zealand,New Zealand,199 runs,Headingley,Leeds
743963,Test,2015,2015/07/08,The Ashes,1,England,Australia,England,169 runs,Sophia Gardens,Cardiff
743965,Test,2015,2015/07/16,The Ashes,2,England,Australia,Australia,405 runs,Lord's,London
743967,Test,2015,2015/07/29,The Ashes,3,England,Australia,England,8 wickets,Edgbaston,Birmingham
743969,Test,2015,2015/08/06,The Ashes,4,England,Australia,England,78 runs,Trent Bridge,Nottingham
743971,Test,2015,2015/08/20,The Ashes,5,England,Australia,Australia,46 runs,Kennington Oval,London
745153,Test,2014,2014/08/06,Pakistan in Sri Lanka Test Series,1,Sri Lanka,Pakistan,Sri Lanka,7 wickets,Galle International Stadium,
745155,Test,2014,2014/08/14,Pakistan in Sri Lanka Test Series,2,Sri Lanka,Pakistan,Sri Lanka,105 runs,Sinhalese Sports Club Ground,Colombo
749777,Test,2014/15,2014/12/26,Sri Lanka in New Zealand Test Series,1,New Zealand,Sri Lanka,New Zealand,8 wickets,Hagley Oval,Christchurch
749779,Test,2014/15,2015/01/03,Sri Lanka in New Zealand Test Series,2,New Zealand,Sri Lanka,New Zealand,193 runs,Basin Reserve,Wellington
754737,Test,2014/15,2014/12/09,Border-Gavaskar Trophy,1,Australia,India,Australia,48 runs,Adelaide Oval,
754739,Test,2014/15,2014/12/17,Border-Gavaskar Trophy,2,Australia,India,Australia,4 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
754741,Test,2014/15,2014/12/26,Border-Gavaskar Trophy,3,Australia,India,draw,,Melbourne Cricket Ground,
754743,Test,2014/15,2015/01/06,Border-Gavaskar Trophy,4,Australia,India,draw,,Sydney Cricket Ground,
760781,Test,2014/15,2014/10/25,Zimbabwe in Bangladesh Test Series,1,Bangladesh,Zimbabwe,Bangladesh,3 wickets,Shere Bangla National Stadium,Mirpur
760783,Test,2014/15,2014/11/03,Zimbabwe in Bangladesh Test Series,2,Bangladesh,Zimbabwe,Bangladesh,162 runs,Sheikh Abu Naser Stadium,Khulna
760785,Test,2014/15,2014/11/12,Zimbabwe in Bangladesh Test Series,3,Bangladesh,Zimbabwe,Bangladesh,186 runs,Zahur Ahmed Chowdhury Stadium,Chittagong
766929,Test,2015,2015/04/13,The Wisden Trophy,1,West Indies,England,draw,,"Sir Vivian Richards Stadium, North Sound",Antigua
766931,Test,2015,2015/04/21,The Wisden Trophy,2,West Indies,England,England,9 wickets,"National Cricket Stadium, St George's",Grenada
766933,Test,2015,2015/05/01,The Wisden Trophy,3,West Indies,England,West Indies,5 wickets,"Kensington Oval, Bridgetown",Barbados
800461,Test,2015/16,2015/12/26,Basil D'Oliveira Trophy,1,South Africa,England,England,241 runs,Kingsmead,Durban
800463,Test,2015/16,2016/01/02,Basil D'Oliveira Trophy,2,South Africa,England,draw,,Newlands,Cape Town
800465,Test,2015/16,2016/01/14,Basil D'Oliveira Trophy,3,South Africa,England,England,7 wickets,New Wanderers Stadium,Johannesburg
800467,Test,2015/16,2016/01/22,Basil D'Oliveira Trophy,4,South Africa,England,South Africa,280 runs,SuperSport Park,Centurion
810423,Test,2015,2015/06/03,The Frank Worrell Trophy,1,West Indies,Australia,Australia,9 wickets,"Windsor Park, Roseau",Dominica
810425,Test,2015,2015/06/11,The Frank Worrell Trophy,2,West Indies,Australia,Australia,277 runs,"Sabina Park, Kingston",Jamaica
817213,Test,2015,2015/07/21,South Africa in Bangladesh Test Series,1,Bangladesh,South Africa,draw,,Zahur Ahmed Chowdhury Stadium,Chittagong
817215,Test,2015,2015/07/30,South Africa in Bangladesh Test Series,2,Bangladesh,South Africa,draw,,Shere Bangla National Stadium,Mirpur
858493,Test,2015,2015/04/28,Pakistan in Bangladesh Test Series,1,Bangladesh,Pakistan,draw,,Sheikh Abu Naser Stadium,Khulna
858495,Test,2015,2015/05/06,Pakistan in Bangladesh Test Series,2,Bangladesh,Pakistan,Pakistan,328 runs,Shere Bangla National Stadium,Mirpur
860263,Test,2015,2015/06/17,Pakistan in Sri Lanka Test Series,1,Sri Lanka,Pakistan,Pakistan,10 wickets,Galle International Stadium,
860265,Test,2015,2015/06/25,Pakistan in Sri Lanka Test Series,2,Sri Lanka,Pakistan,Sri Lanka,7 wickets,P Sara Oval,Colombo
860267,Test,2015,2015/07/03,Pakistan in Sri Lanka Test Series,3,Sri Lanka,Pakistan,Pakistan,7 wickets,Pallekele International Cricket Stadium,
870729,Test,2015,2015/06/10,,,Bangladesh,India,draw,,Khan Shaheb Osman Ali Stadium,Fatullah
892509,Test,2015/16,2015/11/05,Trans-Tasman Trophy,1,Australia,New Zealand,Australia,208 runs,"Brisbane Cricket Ground, Woolloongabba",Brisbane
892511,Test,2015/16,2015/11/13,Trans-Tasman Trophy,2,Australia,New Zealand,draw,,Western Australia Cricket Association Ground,Perth
892513,Test,2015/16,2015/11/27,Trans-Tasman Trophy,3,Australia,New Zealand,Australia,3 wickets,Adelaide Oval,
892515,Test,2015/16,2015/12/10,The Frank Worrell Trophy,1,Australia,West Indies,Australia,212 runs,Bellerive Oval,Hobart
892517,Test,2015/16,2015/12/26,The Frank Worrell Trophy,2,Australia,West Indies,Australia,177 runs,Melbourne Cricket Ground,
892519,Test,2015/16,2016/01/03,The Frank Worrell Trophy,3,Australia,West Indies,draw,,Sydney Cricket Ground,
895773,Test,2015,2015/08/12,India in Sri Lanka Test Series,1,Sri Lanka,India,Sri Lanka,63 runs,Galle International Stadium,
895775,Test,2015,2015/08/20,India in Sri Lanka Test Series,2,Sri Lanka,India,India,278 runs,P Sara Oval,Colombo
895777,Test,2015,2015/08/28,India in Sri Lanka Test Series,3,Sri Lanka,India,India,117 runs,Sinhalese Sports Club Ground,Colombo
902635,Test,2015/16,2015/10/13,Pakistan v England Test Series,1,England,Pakistan,draw,,Sheikh Zayed Stadium,Abu Dhabi
902637,Test,2015/16,2015/10/22,Pakistan v England Test Series,2,England,Pakistan,Pakistan,178 runs,Dubai International Cricket Stadium,
902639,Test,2015/16,2015/11/01,Pakistan v England Test Series,3,England,Pakistan,Pakistan,127 runs,Sharjah Cricket Stadium,
903603,Test,2015/16,2015/11/05,Freedom Trophy,1,India,South Africa,India,108 runs,"Punjab Cricket Association Stadium, Mohali",Chandigarh
903605,Test,2015/16,2015/11/14,Freedom Trophy,2,India,South Africa,draw,,M Chinnaswamy Stadium,Bangalore
903607,Test,2015/16,2015/11/25,Freedom Trophy,3,India,South Africa,India,124 runs,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur
903609,Test,2015/16,2015/12/03,Freedom Trophy,4,India,South Africa,India,337 runs,Feroz Shah Kotla,Delhi
913613,Test,2016,2016/05/19,Sri Lanka in England Test Series,1,England,Sri Lanka,England,88 runs,Headingley,Leeds
913615,Test,2016,2016/05/27,Sri Lanka in England Test Series,2,England,Sri Lanka,England,9 wickets,Riverside Ground,Chester-le-Street
913617,Test,2016,2016/06/09,Sri Lanka in England Test Series,3,England,Sri Lanka,draw,,Lord's,London
913641,Test,2016,2016/07/14,Pakistan in England Test Series,1,England,Pakistan,Pakistan,75 runs,Lord's,London
913643,Test,2016,2016/07/22,Pakistan in England Test Series,2,England,Pakistan,England,330 runs,Old Trafford,Manchester
913645,Test,2016,2016/08/03,Pakistan in England Test Series,3,England,Pakistan,England,141 runs,Edgbaston,Birmingham
913647,Test,2016,2016/08/11,Pakistan in England Test Series,4,England,Pakistan,Pakistan,10 wickets,Kennington Oval,London
914203,Test,2015/16,2015/12/10,Sri Lanka in New Zealand Test Series,1,New Zealand,Sri Lanka,New Zealand,122 runs,University Oval,Dunedin
914205,Test,2015/16,2015/12/18,Sri Lanka in New Zealand Test Series,2,New Zealand,Sri Lanka,New Zealand,5 wickets,Seddon Park,Hamilton
914237,Test,2015/16,2016/02/12,Trans-Tasman Trophy,1,New Zealand,Australia,Australia,52 runs,Basin Reserve,Wellington
914239,Test,2015/16,2016/02/20,Trans-Tasman Trophy,2,New Zealand,Australia,Australia,7 wickets,Hagley Oval,Christchurch
915773,Test,2015/16,2015/10/14,Sobers/Tissera Trophy,1,Sri Lanka,West Indies,Sri Lanka,6 runs,Galle International Stadium,
915775,Test,2015/16,2015/10/22,Sobers/Tissera Trophy,2,Sri Lanka,West Indies,Sri Lanka,72 runs,P Sara Oval,Colombo
936127,Test,2016,2016/08/19,New Zealand in South Africa Test Series,1,South Africa,New Zealand,draw,,Kingsmead,Durban
936129,Test,2016,2016/08/27,New Zealand in South Africa Test Series,2,South Africa,New Zealand,South Africa,204 runs,SuperSport Park,Centurion
936147,Test,2016/17,2016/12/26,Sri Lanka in South Africa Test Series,1,South Africa,Sri Lanka,South Africa,206 runs,St George's Park,Port Elizabeth
936149,Test,2016/17,2017/01/02,Sri Lanka in South Africa Test Series,2,South Africa,Sri Lanka,South Africa,282 runs,Newlands,Cape Town
936151,Test,2016/17,2017/01/12,Sri Lanka in South Africa Test Series,3,South Africa,Sri Lanka,South Africa,118 runs,New Wanderers Stadium,Johannesburg
995451,Test,2016,2016/07/26,Warne-Muralitharan Trophy,1,Sri Lanka,Australia,Sri Lanka,106 runs,Pallekele International Cricket Stadium,
995453,Test,2016,2016/08/04,Warne-Muralitharan Trophy,2,Sri Lanka,Australia,Sri Lanka,229 runs,Galle International Stadium,
995455,Test,2016,2016/08/13,Warne-Muralitharan Trophy,3,Sri Lanka,Australia,Sri Lanka,163 runs,Sinhalese Sports Club Ground,Colombo
1000887,ODI,2016/17,2017/01/13,Pakistan in Australia ODI Series,1,Australia,Pakistan,Australia,92 runs,"Brisbane Cricket Ground, Woolloongabba",Brisbane
1000889,ODI,2016/17,2017/01/15,Pakistan in Australia ODI Series,2,Australia,Pakistan,Pakistan,6 wickets,Melbourne Cricket Ground,
1000891,ODI,2016/17,2017/01/19,Pakistan in Australia ODI Series,3,Australia,Pakistan,Australia,7 wickets,Western Australia Cricket Association Ground,Perth
1000893,ODI,2016/17,2017/01/22,Pakistan in Australia ODI Series,4,Australia,Pakistan,Australia,86 runs,Sydney Cricket Ground,
1000895,ODI,2016/17,2017/01/26,Pakistan in Australia ODI Series,5,Australia,Pakistan,Australia,57 runs,Adelaide Oval,
1001371,ODI,2016/17,2016/12/04,Chappell-Hadlee Trophy,1,Australia,New Zealand,Australia,68 runs,Sydney Cricket Ground,
1001373,ODI,2016/17,2016/12/06,Chappell-Hadlee Trophy,2,Australia,New Zealand,Australia,116 runs,Manuka Oval,Canberra
1001375,ODI,2016/17,2016/12/09,Chappell-Hadlee Trophy,3,Australia,New Zealand,Australia,117 runs,Melbourne Cricket Ground,
1004283,ODI,2016,2016/09/08,Hong Kong in Scotland ODI Series,1,Scotland,Hong Kong,no result,,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
1004285,ODI,2016,2016/09/10,Hong Kong in Scotland ODI Series,2,Scotland,Hong Kong,Scotland,53 runs,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
1007649,ODI,2016,2016/06/11,India in Zimbabwe ODI Series,1,Zimbabwe,India,India,9 wickets,Harare Sports Club,
1007651,ODI,2016,2016/06/13,India in Zimbabwe ODI Series,2,Zimbabwe,India,India,8 wickets,Harare Sports Club,
1007653,ODI,2016,2016/06/15,India in Zimbabwe ODI Series,3,Zimbabwe,India,India,10 wickets,Harare Sports Club,
1019973,ODI,2016/17,2016/12/26,Bangladesh in New Zealand ODI Series,1,New Zealand,Bangladesh,New Zealand,77 runs,Hagley Oval,Christchurch
1019975,ODI,2016/17,2016/12/29,Bangladesh in New Zealand ODI Series,2,New Zealand,Bangladesh,New Zealand,67 runs,Saxton Oval,Nelson
1019977,ODI,2016/17,2016/12/31,Bangladesh in New Zealand ODI Series,3,New Zealand,Bangladesh,New Zealand,8 wickets,Saxton Oval,Nelson
1020013,ODI,2016/17,2017/01/30,Chappell-Hadlee Trophy,1,New Zealand,Australia,New Zealand,6 runs,Eden Park,Auckland
1020017,ODI,2016/17,2017/02/05,Chappell-Hadlee Trophy,3,New Zealand,Australia,New Zealand,24 runs,Seddon Park,Hamilton
1020031,ODI,2016/17,2017/02/19,South Africa in New Zealand ODI Series,1,New Zealand,South Africa,South Africa,4 wickets,Seddon Park,Hamilton
1020033,ODI,2016/17,2017/02/22,South Africa in New Zealand ODI Series,2,New Zealand,South Africa,New Zealand,6 runs,Hagley Oval,Christchurch
1020035,ODI,2016/17,2017/02/25,South Africa in New Zealand ODI Series,3,New Zealand,South Africa,South Africa,159 runs,Westpac Stadium,Wellington
1020037,ODI,2016/17,2017/03/01,South Africa in New Zealand ODI Series,4,New Zealand,South Africa,New Zealand,7 wickets,Seddon Park,Hamilton
1020039,ODI,2016/17,2017/03/04,South Africa in New Zealand ODI Series,5,New Zealand,South Africa,South Africa,6 wickets,Eden Park,Auckland
1022347,ODI,2017,2017/06/01,ICC Champions Trophy,1,England,Bangladesh,England,8 wickets,Kennington Oval,London
1022349,ODI,2017,2017/06/02,ICC Champions Trophy,2,Australia,New Zealand,no result,,Edgbaston,Birmingham
1022351,ODI,2017,2017/06/03,ICC Champions Trophy,3,South Africa,Sri Lanka,South Africa,96 runs,Kennington Oval,London
1022353,ODI,2017,2017/06/04,ICC Champions Trophy,4,India,Pakistan,India,124 runs,Edgbaston,Birmingham
1022355,ODI,2017,2017/06/05,ICC Champions Trophy,5,Australia,Bangladesh,no result,,Kennington Oval,London
1022357,ODI,2017,2017/06/06,ICC Champions Trophy,6,England,New Zealand,England,87 runs,Sophia Gardens,Cardiff
1022359,ODI,2017,2017/06/07,ICC Champions Trophy,7,Pakistan,South Africa,Pakistan,19 runs,Edgbaston,Birmingham
1022361,ODI,2017,2017/06/08,ICC Champions Trophy,8,India,Sri Lanka,Sri Lanka,7 wickets,Kennington Oval,London
1022363,ODI,2017,2017/06/09,ICC Champions Trophy,9,Bangladesh,New Zealand,Bangladesh,5 wickets,Sophia Gardens,Cardiff
1022365,ODI,2017,2017/06/10,ICC Champions Trophy,10,England,Australia,England,40 runs,Edgbaston,Birmingham
1022367,ODI,2017,2017/06/11,ICC Champions Trophy,11,India,South Africa,India,8 wickets,Kennington Oval,London
1022369,ODI,2017,2017/06/12,ICC Champions Trophy,12,Pakistan,Sri Lanka,Pakistan,3 wickets,Sophia Gardens,Cardiff
1022371,ODI,2017,2017/06/14,ICC Champions Trophy,,England,Pakistan,Pakistan,8 wickets,Sophia Gardens,Cardiff
1022373,ODI,2017,2017/06/15,ICC Champions Trophy,,Bangladesh,India,India,9 wickets,Edgbaston,Birmingham
1022375,ODI,2017,2017/06/18,ICC Champions Trophy,,India,Pakistan,Pakistan,180 runs,Kennington Oval,London
1026847,ODI,2016/17,2016/11/04,Papua New Guinea in Hong Kong ODI Series,1,Hong Kong,Papua New Guinea,Hong Kong,106 runs,"Mission Road Ground, Mong Kok",Hong Kong
1026849,ODI,2016/17,2016/11/06,Papua New Guinea in Hong Kong ODI Series,2,Hong Kong,Papua New Guinea,Papua New Guinea,14 runs,"Mission Road Ground, Mong Kok",Hong Kong
1026851,ODI,2016/17,2016/11/08,Papua New Guinea in Hong Kong ODI Series,3,Hong Kong,Papua New Guinea,Hong Kong,7 wickets,"Mission Road Ground, Mong Kok",Hong Kong
1027315,ODI,2016/17,2017/03/03,England in West Indies ODI Series,1,West Indies,England,England,45 runs,"Sir Vivian Richards Stadium, North Sound",Antigua
1027317,ODI,2016/17,2017/03/05,England in West Indies ODI Series,2,West Indies,England,England,4 wickets,"Sir Vivian Richards Stadium, North Sound",Antigua
1027319,ODI,2016/17,2017/03/09,England in West Indies ODI Series,3,West Indies,England,England,186 runs,"Kensington Oval, Bridgetown",Barbados
1029001,ODI,2017,2017/05/05,Ireland in England ODI Series,1,England,Ireland,England,7 wickets,County Ground,Bristol
1029003,ODI,2017,2017/05/07,Ireland in England ODI Series,2,England,Ireland,England,85 runs,Lord's,London
1029819,ODI,2016/17,2016/10/07,England in Bangladesh ODI Series,1,Bangladesh,England,England,21 runs,Shere Bangla National Stadium,Mirpur
1029821,ODI,2016/17,2016/10/09,England in Bangladesh ODI Series,2,Bangladesh,England,Bangladesh,34 runs,Shere Bangla National Stadium,Mirpur
1029823,ODI,2016/17,2016/10/12,England in Bangladesh ODI Series,3,Bangladesh,England,England,4 wickets,Zahur Ahmed Chowdhury Stadium,Chittagong
1030219,ODI,2016/17,2016/10/16,New Zealand in India ODI Series,1,India,New Zealand,India,6 wickets,Himachal Pradesh Cricket Association Stadium,Dharmasala
1030221,ODI,2016/17,2016/10/20,New Zealand in India ODI Series,2,India,New Zealand,New Zealand,6 runs,Feroz Shah Kotla,Delhi
1030223,ODI,2016/17,2016/10/23,New Zealand in India ODI Series,3,India,New Zealand,India,7 wickets,"Punjab Cricket Association Stadium, Mohali",Chandigarh
1030225,ODI,2016/17,2016/10/26,New Zealand in India ODI Series,4,India,New Zealand,New Zealand,19 runs,JSCA International Stadium Complex,Ranchi
1030227,ODI,2016/17,2016/10/29,New Zealand in India ODI Series,5,India,New Zealand,India,190 runs,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
1031425,ODI,2017,2017/05/24,South Africa in England ODI Series,1,England,South Africa,England,72 runs,Headingley,Leeds
1031427,ODI,2017,2017/05/27,South Africa in England ODI Series,2,England,South Africa,England,2 runs,The Rose Bowl,Southampton
1031429,ODI,2017,2017/05/29,South Africa in England ODI Series,3,England,South Africa,South Africa,7 wickets,Lord's,London
1031667,ODI,2017,2017/09/19,West Indies tour of England,1,West Indies,England,England,7 wickets,Old Trafford,Manchester
1031669,ODI,2017,2017/09/21,West Indies tour of England,2,England,West Indies,no result,,Trent Bridge,Nottingham
1031671,ODI,2017,2017/09/24,West Indies tour of England,3,England,West Indies,England,124 runs,County Ground,Bristol
1031673,ODI,2017,2017/09/27,West Indies tour of England,4,West Indies,England,England,6 runs,Kennington Oval,London
1031675,ODI,2017,2017/09/29,West Indies tour of England,5,West Indies,England,England,9 wickets,The Rose Bowl,Southampton
1033361,ODI,2017,2017/05/12,Ireland Tri-Nation Series,1,Ireland,Bangladesh,no result,,Malahide,Dublin
1033363,ODI,2017,2017/05/14,Ireland Tri-Nation Series,2,Ireland,New Zealand,New Zealand,51 runs,Malahide,Dublin
1033365,ODI,2017,2017/05/17,Ireland Tri-Nation Series,3,Bangladesh,New Zealand,New Zealand,4 wickets,Clontarf Cricket Club Ground,Dublin
1033367,ODI,2017,2017/05/19,Ireland Tri-Nation Series,4,Ireland,Bangladesh,Bangladesh,8 wickets,Malahide,Dublin
1033369,ODI,2017,2017/05/21,Ireland Tri-Nation Series,5,Ireland,New Zealand,New Zealand,190 runs,Malahide,Dublin
1033371,ODI,2017,2017/05/24,Ireland Tri-Nation Series,6,Bangladesh,New Zealand,Bangladesh,5 wickets,Clontarf Cricket Club Ground,Dublin
1034819,ODI,2016/17,2017/01/15,England in India ODI Series,1,India,England,India,3 wickets,Maharashtra Cricket Association Stadium,Pune
1034821,ODI,2016/17,2017/01/19,England in India ODI Series,2,India,England,India,15 runs,Barabati Stadium,Cuttack
1034823,ODI,2016/17,2017/01/22,England in India ODI Series,3,India,England,England,5 runs,Eden Gardens,Kolkata
1050223,ODI,2016/17,2016/09/30,Pakistan v West Indies ODI Series,1,Pakistan,West Indies,Pakistan,111 runs,Sharjah Cricket Stadium,
1050225,ODI,2016/17,2016/10/02,Pakistan v West Indies ODI Series,2,Pakistan,West Indies,Pakistan,59 runs,Sharjah Cricket Stadium,
1050227,ODI,2016/17,2016/10/05,Pakistan v West Indies ODI Series,3,Pakistan,West Indies,Pakistan,136 runs,Sheikh Zayed Stadium,Abu Dhabi
1059710,ODI,2016/17,2016/11/14,Zimbabwe Tri-Nation Series,1,Zimbabwe,Sri Lanka,Sri Lanka,8 wickets,Harare Sports Club,
1059711,ODI,2016/17,2016/11/16,Zimbabwe Tri-Nation Series,2,Sri Lanka,West Indies,West Indies,62 runs,Harare Sports Club,
1059712,ODI,2016/17,2016/11/19,Zimbabwe Tri-Nation Series,3,Zimbabwe,West Indies,tie,,Queens Sports Club,Bulawayo
1059713,ODI,2016/17,2016/11/21,Zimbabwe Tri-Nation Series,4,Zimbabwe,Sri Lanka,no result,,Queens Sports Club,Bulawayo
1059714,ODI,2016/17,2016/11/23,Zimbabwe Tri-Nation Series,5,Sri Lanka,West Indies,Sri Lanka,1 runs,Queens Sports Club,Bulawayo
1059715,ODI,2016/17,2016/11/25,Zimbabwe Tri-Nation Series,6,Zimbabwe,West Indies,Zimbabwe,5 runs,Queens Sports Club,Bulawayo
1059716,ODI,2016/17,2016/11/27,Zimbabwe Tri-Nation Series,,Zimbabwe,Sri Lanka,Sri Lanka,6 wickets,Queens Sports Club,Bulawayo
1068737,ODI,2017,2017/04/02,ICC World Cricket League Championship,38,United Arab Emirates,Papua New Guinea,Papua New Guinea,26 runs,Sheikh Zayed Stadium,Abu Dhabi
1072310,ODI,2017/18,2018/01/14,England tour of Australia and New Zealand,1,Australia,England,England,5 wickets,Melbourne Cricket Ground,
1072311,ODI,2017/18,2018/01/19,England tour of Australia and New Zealand,2,Australia,England,England,4 wickets,"Brisbane Cricket Ground, Woolloongabba",Brisbane
1072312,ODI,2017/18,2018/01/21,England tour of Australia and New Zealand,3,England,Australia,England,16 runs,Sydney Cricket Ground,
1072313,ODI,2017/18,2018/01/26,England tour of Australia and New Zealand,4,England,Australia,Australia,3 wickets,Adelaide Oval,
1072314,ODI,2017/18,2018/01/28,England tour of Australia and New Zealand,5,England,Australia,England,12 runs,Perth Stadium,
1075504,ODI,2017/18,2017/10/15,Bangladesh tour of South Africa,1,Bangladesh,South Africa,South Africa,10 wickets,Diamond Oval,Kimberley
1075505,ODI,2017/18,2017/10/18,Bangladesh tour of South Africa,2,South Africa,Bangladesh,South Africa,104 runs,Boland Park,Paarl
1075506,ODI,2017/18,2017/10/22,Bangladesh tour of South Africa,3,South Africa,Bangladesh,South Africa,200 runs,Buffalo Park,East London
1077949,ODI,2017,2017/04/07,Pakistan in West Indies ODI Series,1,West Indies,Pakistan,West Indies,4 wickets,Providence Stadium,Guyana
1077950,ODI,2017,2017/04/09,Pakistan in West Indies ODI Series,2,West Indies,Pakistan,Pakistan,74 runs,Providence Stadium,Guyana
1077951,ODI,2017,2017/04/11,Pakistan in West Indies ODI Series,3,West Indies,Pakistan,Pakistan,6 wickets,Providence Stadium,Guyana
1078659,ODI,2016/17,2017/01/22,United Arab Emirates Tri-Nation Series,1,Hong Kong,Scotland,Hong Kong,7 wickets,Sheikh Zayed Stadium,Abu Dhabi
1078660,ODI,2016/17,2017/01/24,United Arab Emirates Tri-Nation Series,2,United Arab Emirates,Scotland,United Arab Emirates,4 wickets,Dubai International Cricket Stadium,
1078661,ODI,2016/17,2017/01/26,United Arab Emirates Tri-Nation Series,3,United Arab Emirates,Hong Kong,United Arab Emirates,6 wickets,Dubai International Cricket Stadium,
1080630,ODI,2016/17,2017/03/02,Ireland in United Arab Emirates ODI Series,1,United Arab Emirates,Ireland,Ireland,85 runs,ICC Global Cricket Academy,Dubai
1080631,ODI,2016/17,2017/03/04,Ireland in United Arab Emirates ODI Series,2,United Arab Emirates,Ireland,Ireland,8 wickets,ICC Global Cricket Academy,Dubai
1083446,ODI,2016/17,2017/03/25,Bangladesh in Sri Lanka ODI Series,1,Sri Lanka,Bangladesh,Bangladesh,90 runs,Rangiri Dambulla International Stadium,
1083447,ODI,2016/17,2017/03/28,Bangladesh in Sri Lanka ODI Series,2,Sri Lanka,Bangladesh,no result,,Rangiri Dambulla International Stadium,
1083448,ODI,2016/17,2017/04/01,Bangladesh in Sri Lanka ODI Series,3,Sri Lanka,Bangladesh,Sri Lanka,70 runs,Sinhalese Sports Club Ground,Colombo
